id;name;surname;patronymic;course;enrollmentDate;group;faculty;speciality;studyForm;status;email;phone;dateOfBirth;age
st20230456;Anton;Karpenko;Artemovych;3;2023-09-01;2;f003;sp012;BUDGET;ACTIVE;a.karpenko4@ukma.edu.ua;+380501235878;2005-05-15;20
st20230457;Anhelina;Kovalenko;Bohdanivna;3;2023-09-01;2;f003;sp012;BUDGET;ACTIVE;a.kovalenko6@ukma.edu.ua;+380501235890;2004-03-26;22
st20230458;Alisa;Kovalenko;Dmytrivna;3;2023-09-01;2;f003;sp012;BUDGET;ACTIVE;a.kovalenko7@ukma.edu.ua;+380501235897;2005-05-01;20
st20230459;Vira;Kravchenko;Maksymivna;3;2023-09-01;2;f003;sp012;BUDGET;ACTIVE;v.kravchenko4@ukma.edu.ua;+380501235898;2004-01-06;22
st20230460;Zlata;Lysenko;Vitaliivna;3;2023-09-01;2;f003;sp012;CONTRACT;ACTIVE;z.lysenko1@ukma.edu.ua;+380501235875;2005-05-19;20
st20230461;Vasyl;Lysenko;Denysovych;3;2023-09-01;3;f003;sp012;BUDGET;ACTIVE;v.lysenko8@ukma.edu.ua;+380501235880;2004-06-05;21
st20230462;Andrii;Melnyk;Maksymovych;3;2023-09-01;3;f003;sp012;CONTRACT;ACTIVE;a.melnyk6@ukma.edu.ua;+380501235877;2004-01-17;22
st20230463;Kyrylo;Moroz;Oleksandrovych;3;2023-09-01;3;f003;sp012;CONTRACT;ACTIVE;k.moroz2@ukma.edu.ua;+380501235879;2005-02-13;21
st20230464;Veronika;Oliinyk;Tarasivna;3;2023-09-01;3;f003;sp012;CONTRACT;ACTIVE;v.oliinyk4@ukma.edu.ua;+380501235876;2005-08-22;20
st20230465;Yuliia;Oliinyk;Denysivna;3;2023-09-01;3;f003;sp012;BUDGET;ACTIVE;y.oliinyk1@ukma.edu.ua;+380501235887;2005-11-17;20
st20230466;Ivan;Oliinyk;Antonovych;3;2023-09-01;3;f003;sp012;BUDGET;ACTIVE;i.oliinyk3@ukma.edu.ua;+380501235903;2004-09-23;21
st20230467;Vitalii;Panchenko;Tymurovych;3;2023-09-01;4;f003;sp012;BUDGET;ACTIVE;v.panchenko7@ukma.edu.ua;+380501235893;2004-08-28;21
st20230468;Veronika;Petrenko;Tarasivna;3;2023-09-01;4;f003;sp012;BUDGET;ACTIVE;v.petrenko4@ukma.edu.ua;+380501235894;2005-05-11;20
st20230469;Stepan;Polishchuk;Artemovych;3;2023-09-01;4;f003;sp012;BUDGET;ACTIVE;s.polishchuk3@ukma.edu.ua;+380501235904;2005-05-20;20
st20230470;Halyna;Ponomarenko;Yuriivna;3;2023-09-01;4;f003;sp012;CONTRACT;ACTIVE;h.ponomarenko1@ukma.edu.ua;+380501235889;2004-05-19;21
st20230471;Olena;Rudenko;Romanivna;3;2023-09-01;4;f003;sp012;BUDGET;ACTIVE;o.rudenko3@ukma.edu.ua;+380501235883;2005-03-26;21
st20230472;Bohdan;Rudenko;Volodymyrovych;3;2023-09-01;4;f003;sp012;BUDGET;ACTIVE;b.rudenko1@ukma.edu.ua;+380501235891;2004-03-19;22
st20230473;Nataliia;Rudenko;Denysivna;3;2023-09-01;5;f003;sp012;CONTRACT;ACTIVE;n.rudenko1@ukma.edu.ua;+380501235907;2004-12-07;21
st20230474;Olena;Savchenko;Vladyslavivna;3;2023-09-01;5;f003;sp012;BUDGET;ACTIVE;o.savchenko4@ukma.edu.ua;+380501235899;2004-10-26;21
st20230475;Andrii;Savchenko;Illich;3;2023-09-01;5;f003;sp012;CONTRACT;ACTIVE;a.savchenko9@ukma.edu.ua;+380501235906;2004-10-16;21
st20230476;Bohdan;Shevchenko;Kyrylovych;3;2023-09-01;5;f003;sp012;CONTRACT;ACTIVE;b.shevchenko@ukma.edu.ua;+380501235900;2005-03-11;21
st20230477;Denys;Sydorenko;Hlibovych;3;2023-09-01;5;f003;sp012;CONTRACT;ACTIVE;d.sydorenko1@ukma.edu.ua;+380501235881;2004-11-12;21
st20230478;Mykola;Sydorenko;Tymurovych;3;2023-09-01;5;f003;sp012;CONTRACT;ACTIVE;m.sydorenko2@ukma.edu.ua;+380501235885;2005-03-15;21
st20230479;Solomiia;Taran;Dmytrivna;3;2023-09-01;6;f003;sp012;BUDGET;ACTIVE;s.taran4@ukma.edu.ua;+380501235901;2004-08-15;21
st20230480;Daria;Tkachenko;Mykolaivna;3;2023-09-01;6;f003;sp012;CONTRACT;ACTIVE;d.tkachenko2@ukma.edu.ua;+380501235896;2005-01-26;21
st20230481;Vitalii;Tkachenko;Oleksandrovych;3;2023-09-01;6;f003;sp012;BUDGET;ACTIVE;v.tkachenko9@ukma.edu.ua;+380501235902;2004-08-10;21


st20230482;Valentyn;Babenko;Antonovych;3;2023-09-01;1;f003;sp013;CONTRACT;ACTIVE;v.babenko3@ukma.edu.ua;+380501235927;2005-01-05;21
st20230483;Sofiia;Babenko;Oleksandrivna;3;2023-09-01;1;f003;sp013;CONTRACT;ACTIVE;s.babenko3@ukma.edu.ua;+380501235935;2005-09-04;20
st20230484;Illia;Boiko;Tymurovych;3;2023-09-01;1;f003;sp013;BUDGET;ACTIVE;i.boiko2@ukma.edu.ua;+380501235917;2005-02-16;21
st20230485;Yevhen;Bondarenko;Artemovych;3;2023-09-01;1;f003;sp013;CONTRACT;ACTIVE;y.bondarenko6@ukma.edu.ua;+380501235928;2005-02-20;21
st20230486;Halyna;Dmytrenko;Artemivna;3;2023-09-01;1;f003;sp013;BUDGET;ACTIVE;h.dmytrenko@ukma.edu.ua;+380501235926;2005-09-18;20
st20230487;Yuliia;Hrytsenko;Bohdanivna;3;2023-09-01;1;f003;sp013;CONTRACT;ACTIVE;y.hrytsenko@ukma.edu.ua;+380501235939;2004-06-10;21
st20230488;Viktoriia;Ivanenko;Denysivna;3;2023-09-01;2;f003;sp013;BUDGET;ACTIVE;v.ivanenko8@ukma.edu.ua;+380501235914;2004-01-20;22
st20230489;Stepan;Ivanenko;Vladyslavovych;3;2023-09-01;2;f003;sp013;CONTRACT;ACTIVE;s.ivanenko5@ukma.edu.ua;+380501235920;2004-06-19;21
st20230490;Anna;Karpenko;Andriivna;3;2023-09-01;2;f003;sp013;BUDGET;ACTIVE;a.karpenko5@ukma.edu.ua;+380501235922;2004-03-12;22
st20230491;Maksym;Karpenko;Hlibovych;3;2023-09-01;2;f003;sp013;BUDGET;ACTIVE;m.karpenko2@ukma.edu.ua;+380501235933;2004-11-02;21
st20230492;Kyrylo;Khomenko;Vitaliiovych;3;2023-09-01;2;f003;sp013;CONTRACT;ACTIVE;k.khomenko2@ukma.edu.ua;+380501235911;2005-10-12;20
st20230493;Vira;Koval;Olehivna;3;2023-09-01;2;f003;sp013;CONTRACT;ACTIVE;v.koval6@ukma.edu.ua;+380501235908;2004-04-02;22
st20230494;Ivan;Koval;Mykolaiovych;3;2023-09-01;3;f003;sp013;CONTRACT;ACTIVE;i.koval5@ukma.edu.ua;+380501235916;2005-07-18;20
st20230495;Valeriia;Kravchenko;Denysivna;3;2023-09-01;3;f003;sp013;BUDGET;ACTIVE;v.kravchenko5@ukma.edu.ua;+380501235925;2004-11-13;21
st20230496;Mykhailo;Melnyk;Rostyslavovych;3;2023-09-01;3;f003;sp013;BUDGET;ACTIVE;m.melnyk2@ukma.edu.ua;+380501235915;2005-07-18;20
st20230497;Liubov;Moroz;Antonivna;3;2023-09-01;3;f003;sp013;BUDGET;ACTIVE;l.moroz1@ukma.edu.ua;+380501235919;2004-06-12;21
st20230498;Bozhena;Moroz;Serhiivna;3;2023-09-01;3;f003;sp013;CONTRACT;ACTIVE;b.moroz1@ukma.edu.ua;+380501235937;2005-01-08;21
st20230499;Yurii;Panchenko;Antonovych;3;2023-09-01;3;f003;sp013;BUDGET;ACTIVE;y.panchenko3@ukma.edu.ua;+380501235912;2005-08-17;20
st20230500;Kseniia;Panchenko;Stepanivna;3;2023-09-01;4;f003;sp013;BUDGET;ACTIVE;k.panchenko2@ukma.edu.ua;+380501235931;2005-04-15;21
st20230501;Anna;Petrenko;Denysivna;3;2023-09-01;4;f003;sp013;CONTRACT;ACTIVE;a.petrenko4@ukma.edu.ua;+380501235930;2004-08-19;21
st20230502;Mariia;Petrenko;Bohdanivna;3;2023-09-01;4;f003;sp013;CONTRACT;ACTIVE;m.petrenko3@ukma.edu.ua;+380501235938;2005-03-06;21
st20230503;Oleksandr;Polishchuk;Maksymovych;3;2023-09-01;4;f003;sp013;BUDGET;ACTIVE;o.polishchuk3@ukma.edu.ua;+380501235913;2005-11-12;20
st20230504;Anna;Polishchuk;Oleksandrivna;3;2023-09-01;4;f003;sp013;BUDGET;ACTIVE;a.polishchuk4@ukma.edu.ua;+380501235918;2004-07-20;21
st20230505;Tetiana;Polishchuk;Maksymivna;3;2023-09-01;4;f003;sp013;CONTRACT;ACTIVE;t.polishchuk2@ukma.edu.ua;+380501235921;2005-11-22;20
st20230506;Kyrylo;Polishchuk;Mykhailovych;3;2023-09-01;5;f003;sp013;BUDGET;ACTIVE;k.polishchuk5@ukma.edu.ua;+380501235936;2005-04-22;21
st20230507;Pavlo;Radchenko;Serhiiovych;3;2023-09-01;5;f003;sp013;CONTRACT;ACTIVE;p.radchenko1@ukma.edu.ua;+380501235929;2005-01-15;21
st20230508;Stepan;Rudenko;Mykolaiovych;3;2023-09-01;5;f003;sp013;BUDGET;ACTIVE;s.rudenko4@ukma.edu.ua;+380501235909;2004-11-02;21
st20230509;Halyna;Savchenko;Romanivna;3;2023-09-01;5;f003;sp013;CONTRACT;ACTIVE;h.savchenko3@ukma.edu.ua;+380501235910;2004-08-19;21
st20230510;Viktor;Savchenko;Hlibovych;3;2023-09-01;5;f003;sp013;CONTRACT;ACTIVE;v.savchenko4@ukma.edu.ua;+380501235934;2005-01-23;21
st20230511;Artem;Sydorenko;Denysovych;3;2023-09-01;5;f003;sp013;CONTRACT;ACTIVE;a.sydorenko6@ukma.edu.ua;+380501235932;2005-11-13;20
st20230512;Oleksandr;Tkachuk;Tymurovych;3;2023-09-01;6;f003;sp013;CONTRACT;ACTIVE;o.tkachuk2@ukma.edu.ua;+380501235924;2005-08-05;20
st20230513;Kateryna;Vlasenko;Oleksandrivna;3;2023-09-01;6;f003;sp013;CONTRACT;ACTIVE;k.vlasenko4@ukma.edu.ua;+380501235923;2004-12-07;21






st20230514;Tetiana;Babenko;Arturivna;3;2023-09-01;1;f004;sp014;CONTRACT;ACTIVE;t.babenko2@ukma.edu.ua;+380501235970;2005-10-27;20
st20230515;Anna;Bondar;Vitaliivna;3;2023-09-01;1;f004;sp014;CONTRACT;ACTIVE;a.bondar8@ukma.edu.ua;+380501235949;2004-03-25;22
st20230516;Denys;Bondar;Denysovych;3;2023-09-01;1;f004;sp014;CONTRACT;ACTIVE;d.bondar2@ukma.edu.ua;+380501235952;2005-03-24;21
st20230517;Uliana;Bondar;Dmytrivna;3;2023-09-01;1;f004;sp014;BUDGET;ACTIVE;u.bondar@ukma.edu.ua;+380501235963;2005-11-23;20
st20230518;Mariia;Honcharenko;Hlibivna;3;2023-09-01;1;f004;sp014;CONTRACT;ACTIVE;m.honcharenko3@ukma.edu.ua;+380501235942;2005-04-06;21
st20230519;Liubov;Honcharenko;Vladyslavivna;3;2023-09-01;1;f004;sp014;BUDGET;ACTIVE;l.honcharenko1@ukma.edu.ua;+380501235945;2004-04-22;22
st20230520;Alina;Honcharenko;Mykolaivna;3;2023-09-01;2;f004;sp014;CONTRACT;ACTIVE;a.honcharenko6@ukma.edu.ua;+380501235968;2004-06-24;21
st20230521;Halyna;Ivanenko;Mykhailivna;3;2023-09-01;2;f004;sp014;CONTRACT;ACTIVE;h.ivanenko1@ukma.edu.ua;+380501235956;2004-12-12;21
st20230522;Yevhen;Khomenko;Artemovych;3;2023-09-01;2;f004;sp014;BUDGET;ACTIVE;y.khomenko2@ukma.edu.ua;+380501235951;2005-03-20;21
st20230523;Oleksandr;Khomenko;Tarasovych;3;2023-09-01;2;f004;sp014;BUDGET;ACTIVE;o.khomenko3@ukma.edu.ua;+380501235960;2005-03-22;21
st20230524;Solomiia;Koval;Vitaliivna;3;2023-09-01;2;f004;sp014;CONTRACT;ACTIVE;s.koval2@ukma.edu.ua;+380501235955;2005-05-24;20
st20230525;Anna;Kovalenko;Serhiivna;3;2023-09-01;2;f004;sp014;CONTRACT;ACTIVE;a.kovalenko8@ukma.edu.ua;+380501235941;2005-11-06;20
st20230526;Serhii;Kovalenko;Kyrylovych;3;2023-09-01;3;f004;sp014;BUDGET;ACTIVE;s.kovalenko3@ukma.edu.ua;+380501235969;2005-07-03;20
st20230527;Nazar;Kravchenko;Mykhailovych;3;2023-09-01;3;f004;sp014;CONTRACT;ACTIVE;n.kravchenko4@ukma.edu.ua;+380501235950;2004-08-19;21
st20230528;Yevhen;Kravchenko;Tarasovych;3;2023-09-01;3;f004;sp014;BUDGET;ACTIVE;y.kravchenko2@ukma.edu.ua;+380501235971;2005-01-16;21
st20230529;Vladyslav;Marchenko;Mykhailovych;3;2023-09-01;3;f004;sp014;CONTRACT;ACTIVE;v.marchenko11@ukma.edu.ua;+380501235940;2004-07-02;21
st20230530;Solomiia;Marchenko;Mykhailivna;3;2023-09-01;3;f004;sp014;CONTRACT;ACTIVE;s.marchenko@ukma.edu.ua;+380501235957;2005-07-27;20
st20230531;Khrystyna;Marchenko;Antonivna;3;2023-09-01;3;f004;sp014;BUDGET;ACTIVE;k.marchenko6@ukma.edu.ua;+380501235965;2005-02-01;21
st20230532;Kseniia;Melnyk;Yuriivna;3;2023-09-01;4;f004;sp014;BUDGET;ACTIVE;k.melnyk4@ukma.edu.ua;+380501235967;2005-04-13;21
st20230533;Veronika;Panchenko;Hlibivna;3;2023-09-01;4;f004;sp014;BUDGET;ACTIVE;v.panchenko8@ukma.edu.ua;+380501235944;2004-06-02;21
st20230534;Khrystyna;Petrenko;Rostyslavivna;3;2023-09-01;4;f004;sp014;CONTRACT;ACTIVE;k.petrenko5@ukma.edu.ua;+380501235946;2004-09-02;21
st20230535;Mykhailo;Polishchuk;Denysovych;3;2023-09-01;4;f004;sp014;BUDGET;ACTIVE;m.polishchuk2@ukma.edu.ua;+380501235947;2004-10-21;21
st20230536;Bozhena;Polishchuk;Valentynivna;3;2023-09-01;4;f004;sp014;BUDGET;ACTIVE;b.polishchuk@ukma.edu.ua;+380501235964;2005-10-08;20
st20230537;Oksana;Ponomarenko;Antonivna;3;2023-09-01;4;f004;sp014;CONTRACT;ACTIVE;o.ponomarenko2@ukma.edu.ua;+380501235959;2004-02-23;22
st20230538;Olena;Ponomarenko;Vladyslavivna;3;2023-09-01;5;f004;sp014;BUDGET;ACTIVE;o.ponomarenko3@ukma.edu.ua;+380501235961;2004-12-22;21
st20230539;Diana;Rudenko;Ivanivna;3;2023-09-01;5;f004;sp014;BUDGET;ACTIVE;d.rudenko@ukma.edu.ua;+380501235958;2004-04-27;22
st20230540;Artur;Shevchenko;Artemovych;3;2023-09-01;5;f004;sp014;CONTRACT;ACTIVE;a.shevchenko5@ukma.edu.ua;+380501235948;2005-06-12;20
st20230541;Valentyn;Shevchenko;Dmytrovych;3;2023-09-01;5;f004;sp014;CONTRACT;ACTIVE;v.shevchenko3@ukma.edu.ua;+380501235954;2005-07-05;20
st20230542;Polina;Sydorenko;Valentynivna;3;2023-09-01;5;f004;sp014;BUDGET;ACTIVE;p.sydorenko2@ukma.edu.ua;+380501235953;2004-04-08;22
st20230543;Olena;Sydorenko;Illivna;3;2023-09-01;5;f004;sp014;BUDGET;ACTIVE;o.sydorenko3@ukma.edu.ua;+380501235966;2005-12-23;20
st20230544;Yurii;Tkachuk;Kyrylovych;3;2023-09-01;6;f004;sp014;CONTRACT;ACTIVE;y.tkachuk3@ukma.edu.ua;+380501235962;2005-09-06;20
st20230545;Taras;Vlasenko;Bohdanovych;3;2023-09-01;6;f004;sp014;CONTRACT;ACTIVE;t.vlasenko2@ukma.edu.ua;+380501235943;2005-08-24;20


st20230546;Valeriia;Babenko;Mykhailivna;3;2023-09-01;1;f004;sp015;BUDGET;ACTIVE;v.babenko4@ukma.edu.ua;+380501235975;2004-10-09;21
st20230547;Pavlo;Babenko;Mykolaiovych;3;2023-09-01;1;f004;sp015;BUDGET;ACTIVE;p.babenko3@ukma.edu.ua;+380501235978;2004-08-12;21
st20230548;Ihor;Babenko;Tarasovych;3;2023-09-01;1;f004;sp015;BUDGET;ACTIVE;i.babenko1@ukma.edu.ua;+380501236001;2004-05-03;21
st20230549;Ivan;Boiko;Dmytrovych;3;2023-09-01;1;f004;sp015;BUDGET;ACTIVE;i.boiko3@ukma.edu.ua;+380501235984;2005-11-20;20
st20230550;Andrii;Havryliuk;Arturovych;3;2023-09-01;1;f004;sp015;CONTRACT;ACTIVE;a.havryliuk2@ukma.edu.ua;+380501235976;2004-08-10;21
st20230551;Alina;Havryliuk;Denysivna;3;2023-09-01;1;f004;sp015;CONTRACT;ACTIVE;a.havryliuk3@ukma.edu.ua;+380501235993;2005-12-19;20
st20230552;Taras;Honcharenko;Mykhailovych;3;2023-09-01;2;f004;sp015;CONTRACT;ACTIVE;t.honcharenko2@ukma.edu.ua;+380501235974;2005-01-23;21
st20230553;Tymur;Honcharenko;Ivanovych;3;2023-09-01;2;f004;sp015;BUDGET;ACTIVE;t.honcharenko3@ukma.edu.ua;+380501235998;2005-07-02;20
st20230554;Veronika;Ivanenko;Oleksandrivna;3;2023-09-01;2;f004;sp015;BUDGET;ACTIVE;v.ivanenko9@ukma.edu.ua;+380501235977;2005-03-03;21
st20230555;Rostyslav;Ivanenko;Hlibovych;3;2023-09-01;2;f004;sp015;CONTRACT;ACTIVE;r.ivanenko2@ukma.edu.ua;+380501235994;2005-01-03;21
st20230556;Pavlo;Khomenko;Oleksandrovych;3;2023-09-01;2;f004;sp015;CONTRACT;ACTIVE;p.khomenko1@ukma.edu.ua;+380501235983;2004-02-13;22
st20230557;Khrystyna;Koval;Rostyslavivna;3;2023-09-01;2;f004;sp015;CONTRACT;ACTIVE;k.koval1@ukma.edu.ua;+380501235979;2004-09-04;21
st20230558;Volodymyr;Kovalenko;Ivanovych;3;2023-09-01;3;f004;sp015;CONTRACT;ACTIVE;v.kovalenko4@ukma.edu.ua;+380501235989;2004-11-18;21
st20230559;Mykola;Kovalenko;Valentynovych;3;2023-09-01;3;f004;sp015;CONTRACT;ACTIVE;m.kovalenko@ukma.edu.ua;+380501235992;2004-06-20;21
st20230560;Oksana;Kravchenko;Rostyslavivna;3;2023-09-01;3;f004;sp015;CONTRACT;ACTIVE;o.kravchenko4@ukma.edu.ua;+380501235996;2004-05-28;21
st20230561;Kyrylo;Marchenko;Tymurovych;3;2023-09-01;3;f004;sp015;CONTRACT;ACTIVE;k.marchenko7@ukma.edu.ua;+380501236000;2005-12-24;20
st20230562;Pavlo;Melnyk;Hlibovych;3;2023-09-01;3;f004;sp015;CONTRACT;ACTIVE;p.melnyk3@ukma.edu.ua;+380501235973;2005-05-19;20
st20230563;Polina;Moroz;Hlibivna;3;2023-09-01;3;f004;sp015;CONTRACT;ACTIVE;p.moroz2@ukma.edu.ua;+380501235995;2004-08-18;21
st20230564;Artem;Petrenko;Tarasovych;3;2023-09-01;4;f004;sp015;BUDGET;ACTIVE;a.petrenko5@ukma.edu.ua;+380501235987;2004-05-01;21
st20230565;Nazar;Polishchuk;Vitaliiovych;3;2023-09-01;4;f004;sp015;BUDGET;ACTIVE;n.polishchuk2@ukma.edu.ua;+380501235982;2005-11-15;20
st20230566;Polina;Ponomarenko;Stepanivna;3;2023-09-01;4;f004;sp015;CONTRACT;ACTIVE;p.ponomarenko@ukma.edu.ua;+380501235980;2005-12-17;20
st20230567;Veronika;Ponomarenko;Vladyslavivna;3;2023-09-01;4;f004;sp015;CONTRACT;ACTIVE;v.ponomarenko4@ukma.edu.ua;+380501236002;2004-11-15;21
st20230568;Viktor;Savchenko;Volodymyrovych;3;2023-09-01;4;f004;sp015;BUDGET;ACTIVE;v.savchenko5@ukma.edu.ua;+380501235988;2005-05-22;20
st20230569;Khrystyna;Shevchenko;Oleksandrivna;3;2023-09-01;4;f004;sp015;BUDGET;ACTIVE;k.shevchenko2@ukma.edu.ua;+380501235986;2005-11-27;20
st20230570;Tetiana;Shevchuk;Vladyslavivna;3;2023-09-01;5;f004;sp015;CONTRACT;ACTIVE;t.shevchuk@ukma.edu.ua;+380501235972;2004-02-01;22
st20230571;Denys;Shevchuk;Volodymyrovych;3;2023-09-01;5;f004;sp015;BUDGET;ACTIVE;d.shevchuk1@ukma.edu.ua;+380501235985;2005-02-18;21
st20230572;Artur;Shevchuk;Volodymyrovych;3;2023-09-01;5;f004;sp015;CONTRACT;ACTIVE;a.shevchuk4@ukma.edu.ua;+380501235990;2004-12-24;21
st20230573;Anastasiia;Tkachenko;Illivna;3;2023-09-01;5;f004;sp015;BUDGET;ACTIVE;a.tkachenko8@ukma.edu.ua;+380501235997;2005-05-03;20
st20230574;Svitlana;Tkachenko;Denysivna;3;2023-09-01;5;f004;sp015;BUDGET;ACTIVE;s.tkachenko3@ukma.edu.ua;+380501235999;2004-12-20;21
st20230575;Khrystyna;Tkachuk;Oleksandrivna;3;2023-09-01;5;f004;sp015;BUDGET;ACTIVE;k.tkachuk2@ukma.edu.ua;+380501235981;2005-09-27;20
st20230576;Valeriia;Tkachuk;Bohdanivna;3;2023-09-01;6;f004;sp015;BUDGET;ACTIVE;v.tkachuk4@ukma.edu.ua;+380501235991;2004-05-14;21






st20230577;Ivan;Babenko;Vladyslavovych;3;2023-09-01;1;f005;sp016;CONTRACT;ACTIVE;i.babenko2@ukma.edu.ua;+380501236003;2005-08-06;20
st20230578;Bozhena;Boiko;Illivna;3;2023-09-01;1;f005;sp016;BUDGET;ACTIVE;b.boiko1@ukma.edu.ua;+380501236006;2005-08-06;20
st20230579;Nazar;Boiko;Olehovych;3;2023-09-01;1;f005;sp016;BUDGET;ACTIVE;n.boiko@ukma.edu.ua;+380501236016;2004-01-03;22
st20230580;Volodymyr;Dmytrenko;Volodymyrovych;3;2023-09-01;1;f005;sp016;CONTRACT;ACTIVE;v.dmytrenko4@ukma.edu.ua;+380501236010;2004-11-01;21
st20230581;Ivan;Havryliuk;Denysovych;3;2023-09-01;1;f005;sp016;CONTRACT;ACTIVE;i.havryliuk2@ukma.edu.ua;+380501236029;2005-07-20;20
st20230582;Olena;Havryliuk;Tymurivna;3;2023-09-01;2;f005;sp016;BUDGET;ACTIVE;o.havryliuk1@ukma.edu.ua;+380501236030;2004-03-07;22
st20230583;Anhelina;Honcharenko;Romanivna;3;2023-09-01;2;f005;sp016;BUDGET;ACTIVE;a.honcharenko7@ukma.edu.ua;+380501236020;2004-12-28;21
st20230584;Anna;Hrytsenko;Antonivna;3;2023-09-01;2;f005;sp016;BUDGET;ACTIVE;a.hrytsenko4@ukma.edu.ua;+380501236017;2004-11-20;21
st20230585;Alina;Karpenko;Artemivna;3;2023-09-01;2;f005;sp016;CONTRACT;ACTIVE;a.karpenko6@ukma.edu.ua;+380501236022;2005-03-08;21
st20230586;Alisa;Kovalenko;Mykhailivna;3;2023-09-01;2;f005;sp016;CONTRACT;ACTIVE;a.kovalenko9@ukma.edu.ua;+380501236008;2004-04-01;22
st20230587;Ivan;Kravchenko;Tymurovych;3;2023-09-01;3;f005;sp016;BUDGET;ACTIVE;i.kravchenko1@ukma.edu.ua;+380501236004;2004-06-20;21
st20230588;Tymur;Kravchenko;Arturovych;3;2023-09-01;3;f005;sp016;CONTRACT;ACTIVE;t.kravchenko3@ukma.edu.ua;+380501236023;2005-08-24;20
st20230589;Liubov;Kravchenko;Rostyslavivna;3;2023-09-01;3;f005;sp016;CONTRACT;ACTIVE;l.kravchenko@ukma.edu.ua;+380501236032;2005-01-27;21
st20230590;Dmytro;Lysenko;Dmytrovych;3;2023-09-01;3;f005;sp016;BUDGET;ACTIVE;d.lysenko3@ukma.edu.ua;+380501236007;2005-06-07;20
st20230591;Kyrylo;Marchenko;Arturovych;3;2023-09-01;3;f005;sp016;CONTRACT;ACTIVE;k.marchenko8@ukma.edu.ua;+380501236021;2004-08-10;21
st20230592;Daria;Melnyk;Illivna;3;2023-09-01;4;f005;sp016;CONTRACT;ACTIVE;d.melnyk2@ukma.edu.ua;+380501236027;2005-09-20;20
st20230593;Mariia;Oliinyk;Maksymivna;3;2023-09-01;4;f005;sp016;CONTRACT;ACTIVE;m.oliinyk3@ukma.edu.ua;+380501236005;2005-04-13;21
st20230594;Stepan;Oliinyk;Rostyslavovych;3;2023-09-01;4;f005;sp016;CONTRACT;ACTIVE;s.oliinyk2@ukma.edu.ua;+380501236011;2004-10-20;21
st20230595;Bozhena;Oliinyk;Vladyslavivna;3;2023-09-01;4;f005;sp016;CONTRACT;ACTIVE;b.oliinyk3@ukma.edu.ua;+380501236012;2004-05-18;21
st20230596;Yana;Panchenko;Olehivna;3;2023-09-01;4;f005;sp016;BUDGET;ACTIVE;y.panchenko4@ukma.edu.ua;+380501236013;2005-10-04;20
st20230597;Tymur;Ponomarenko;Valentynovych;3;2023-09-01;5;f005;sp016;CONTRACT;ACTIVE;t.ponomarenko2@ukma.edu.ua;+380501236019;2004-09-18;21
st20230598;Diana;Radchenko;Maksymivna;3;2023-09-01;5;f005;sp016;CONTRACT;ACTIVE;d.radchenko3@ukma.edu.ua;+380501236009;2005-09-16;20
st20230599;Tetiana;Radchenko;Bohdanivna;3;2023-09-01;5;f005;sp016;CONTRACT;ACTIVE;t.radchenko@ukma.edu.ua;+380501236031;2004-04-16;22
st20230600;Volodymyr;Rudenko;Serhiiovych;3;2023-09-01;5;f005;sp016;CONTRACT;ACTIVE;v.rudenko5@ukma.edu.ua;+380501236024;2004-11-17;21
st20230601;Ihor;Shevchenko;Yevhenovych;3;2023-09-01;5;f005;sp016;BUDGET;ACTIVE;i.shevchenko1@ukma.edu.ua;+380501236025;2005-01-09;21
st20230602;Taras;Taran;Olehovych;3;2023-09-01;6;f005;sp016;CONTRACT;ACTIVE;t.taran3@ukma.edu.ua;+380501236018;2004-09-07;21
st20230603;Bozhena;Taran;Olehivna;3;2023-09-01;6;f005;sp016;CONTRACT;ACTIVE;b.taran1@ukma.edu.ua;+380501236028;2005-01-02;21
st20230604;Halyna;Tkachenko;Vitaliivna;3;2023-09-01;6;f005;sp016;CONTRACT;ACTIVE;h.tkachenko2@ukma.edu.ua;+380501236014;2005-07-09;20
st20230605;Artem;Tkachuk;Andriiovych;3;2023-09-01;6;f005;sp016;CONTRACT;ACTIVE;a.tkachuk2@ukma.edu.ua;+380501236015;2004-09-16;21
st20230606;Vladyslav;Vlasenko;Illich;3;2023-09-01;6;f005;sp016;BUDGET;ACTIVE;v.vlasenko8@ukma.edu.ua;+380501236026;2005-11-07;20


st20230607;Nazar;Babenko;Yuriiovych;3;2023-09-01;1;f005;sp017;CONTRACT;ACTIVE;n.babenko1@ukma.edu.ua;+380501236044;2004-06-05;21
st20230608;Khrystyna;Babenko;Vitaliivna;3;2023-09-01;1;f005;sp017;CONTRACT;ACTIVE;k.babenko5@ukma.edu.ua;+380501236051;2004-04-28;22
st20230609;Artur;Boiko;Bohdanovych;3;2023-09-01;1;f005;sp017;BUDGET;ACTIVE;a.boiko3@ukma.edu.ua;+380501236050;2005-05-27;20
st20230610;Alisa;Bondar;Yevhenivna;3;2023-09-01;1;f005;sp017;CONTRACT;ACTIVE;a.bondar9@ukma.edu.ua;+380501236053;2004-04-16;22
st20230611;Liubov;Bondar;Kyrylivna;3;2023-09-01;1;f005;sp017;CONTRACT;ACTIVE;l.bondar1@ukma.edu.ua;+380501236055;2004-02-19;22
